,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
157505,2008,1,12,6,1259.0,1115,1550.0,1406,OH,5333,N641CA,111.0,111.0,82.0,104.0,104.0,MDW,ATL,590,10.0,19.0,0,N,0,104.0,0.0,0.0,0.0,0.0
157508,2008,1,12,6,1237.0,1220,1354.0,1345,OH,5341,N523CA,77.0,85.0,60.0,9.0,17.0,CVG,RDU,390,4.0,13.0,0,N,0,,,,,
157530,2008,1,12,6,1105.0,844,1346.0,1115,OH,5385,N819CA,161.0,151.0,127.0,151.0,141.0,LGA,CHS,641,6.0,28.0,0,N,0,0.0,141.0,10.0,0.0,0.0
157535,2008,1,12,6,904.0,855,1155.0,1131,OH,5395,N692CA,171.0,156.0,126.0,24.0,9.0,CVG,MIA,948,7.0,38.0,0,N,0,9.0,0.0,15.0,0.0,0.0
157582,2008,1,12,6,1945.0,1910,2130.0,2130,OH,5492,N590SW,165.0,200.0,125.0,0.0,35.0,JFK,ORD,740,5.0,35.0,0,N,0,,,,,
157593,2008,1,12,6,1230.0,1220,1410.0,1407,OH,5510,N526CA,100.0,107.0,73.0,3.0,10.0,DTW,JFK,508,12.0,15.0,0,N,0,,,,,
157599,2008,1,12,6,705.0,655,845.0,847,OH,5523,N927CA,100.0,112.0,79.0,-2.0,10.0,LGA,RDU,431,2.0,19.0,0,N,0,,,,,
157602,2008,1,12,6,1335.0,1246,1510.0,1459,OH,5531,N447CA,95.0,133.0,71.0,11.0,49.0,CLT,LGA,544,5.0,19.0,0,N,0,,,,,
157604,2008,1,12,6,1330.0,1254,1425.0,1355,OH,5538,N937CA,55.0,61.0,25.0,30.0,36.0,JFK,BDL,106,8.0,22.0,0,N,0,0.0,0.0,0.0,0.0,30.0
157607,2008,1,12,6,1648.0,1640,1735.0,1735,OH,5543,N391CA,107.0,115.0,83.0,0.0,8.0,CVG,MSP,596,10.0,14.0,0,N,0,,,,,
157611,2008,1,12,6,1340.0,1330,1602.0,1546,OH,5553,N929CA,82.0,76.0,66.0,16.0,10.0,MKE,CVG,318,2.0,14.0,0,N,0,0.0,10.0,6.0,0.0,0.0
157614,2008,1,12,6,1405.0,1330,1525.0,1457,OH,5556,N721CA,80.0,87.0,42.0,28.0,35.0,JFK,BTV,267,10.0,28.0,0,N,0,28.0,0.0,0.0,0.0,0.0
157619,2008,1,12,6,1721.0,1645,1848.0,1838,OH,5568,N692CA,147.0,173.0,117.0,10.0,36.0,CVG,AUS,958,6.0,24.0,0,N,0,,,,,
157621,2008,1,12,6,640.0,630,905.0,843,OH,5571,N973CA,145.0,133.0,97.0,22.0,10.0,LGA,CLT,544,5.0,43.0,0,N,0,0.0,0.0,22.0,0.0,0.0
157626,2008,1,12,6,1240.0,1225,1402.0,1358,OH,5577,N689CA,82.0,93.0,67.0,4.0,15.0,CVG,PHL,507,3.0,12.0,0,N,0,,,,,
157635,2008,1,12,6,1850.0,1830,2005.0,2007,OH,5595,N690CA,75.0,97.0,45.0,-2.0,20.0,DCA,JFK,213,13.0,17.0,0,N,0,,,,,
157655,2008,1,12,6,1450.0,1416,1615.0,1548,OH,5628,N477CA,85.0,92.0,70.0,27.0,34.0,MCO,GSP,449,5.0,10.0,0,N,0,27.0,0.0,0.0,0.0,0.0
157659,2008,1,12,6,1230.0,1220,1440.0,1435,OH,5632,N436CA,130.0,135.0,108.0,5.0,10.0,CVG,BGR,906,9.0,13.0,0,N,0,,,,,
157662,2008,1,12,6,1238.0,1128,1355.0,1258,OH,5636,N587SW,77.0,90.0,58.0,57.0,70.0,DCA,BOS,399,7.0,12.0,0,N,0,57.0,0.0,0.0,0.0,0.0
157671,2008,1,12,6,2005.0,1931,2145.0,2100,OH,5650,N815CA,100.0,89.0,80.0,45.0,34.0,CVG,ORF,485,10.0,10.0,0,N,0,34.0,0.0,11.0,0.0,0.0
157677,2008,1,12,6,955.0,920,1130.0,1044,OH,5658,N815CA,95.0,84.0,65.0,46.0,35.0,CVG,DCA,411,10.0,20.0,0,N,0,35.0,0.0,11.0,0.0,0.0
157689,2008,1,12,6,1406.0,1328,1608.0,1534,OH,5672,N819CA,122.0,126.0,91.0,34.0,38.0,CHS,LGA,641,8.0,23.0,0,N,0,0.0,34.0,0.0,0.0,0.0
157690,2008,1,12,6,1030.0,1024,1254.0,1258,OH,5673,N427CA,144.0,154.0,113.0,-4.0,6.0,LGA,CHS,641,4.0,27.0,0,N,0,,,,,
157694,2008,1,12,6,945.0,900,1202.0,1144,OH,5677,N695CA,137.0,164.0,117.0,18.0,45.0,BOS,CVG,752,3.0,17.0,0,N,0,18.0,0.0,0.0,0.0,0.0
157696,2008,1,12,6,1709.0,1645,1856.0,1858,OH,5679,N819CA,107.0,133.0,84.0,-2.0,24.0,LGA,CMH,478,6.0,17.0,0,N,0,,,,,
157709,2008,1,13,7,1457.0,1445,1729.0,1710,OH,4934,N642CA,152.0,145.0,114.0,19.0,12.0,ATL,MHT,952,10.0,28.0,0,N,0,12.0,0.0,7.0,0.0,0.0
157712,2008,1,13,7,1222.0,1215,1408.0,1423,OH,4937,N376CA,106.0,128.0,93.0,-15.0,7.0,JAX,CVG,614,2.0,11.0,0,N,0,,,,,
157714,2008,1,13,7,1203.0,1130,1336.0,1258,OH,4941,N917CA,93.0,88.0,48.0,38.0,33.0,JFK,DCA,213,9.0,36.0,0,N,0,33.0,0.0,5.0,0.0,0.0
157716,2008,1,13,7,1108.0,1058,1246.0,1240,OH,4945,N868CA,98.0,102.0,81.0,6.0,10.0,IAD,CVG,388,1.0,16.0,0,N,0,,,,,
157717,2008,1,13,7,1400.0,1335,1522.0,1502,OH,4945,N962CA,142.0,147.0,121.0,20.0,25.0,CVG,OKC,756,3.0,18.0,0,N,0,20.0,0.0,0.0,0.0,0.0
157730,2008,1,13,7,1752.0,1735,2018.0,2005,OH,4965,N642CA,146.0,150.0,125.0,13.0,17.0,MHT,CVG,741,3.0,18.0,0,N,0,,,,,
157733,2008,1,13,7,1820.0,1745,2035.0,2007,OH,4968,N941CA,75.0,82.0,52.0,28.0,35.0,STL,CVG,307,8.0,15.0,0,N,0,0.0,28.0,0.0,0.0,0.0
157735,2008,1,13,7,1640.0,1615,1915.0,1848,OH,4970,N915CA,95.0,93.0,79.0,27.0,25.0,BHM,CVG,396,3.0,13.0,0,N,0,0.0,25.0,2.0,0.0,0.0
157742,2008,1,13,7,1500.0,1452,1636.0,1634,OH,4978,N659BR,96.0,102.0,69.0,2.0,8.0,ATL,FWA,508,3.0,24.0,0,N,0,,,,,
157743,2008,1,13,7,1620.0,1605,1829.0,1759,OH,4983,N369CA,129.0,114.0,65.0,30.0,15.0,JFK,DCA,213,9.0,55.0,0,N,0,15.0,0.0,15.0,0.0,0.0
157747,2008,1,13,7,1630.0,1550,1840.0,1815,OH,4988,N938CA,130.0,145.0,105.0,25.0,40.0,JAX,LGA,834,11.0,14.0,0,N,0,0.0,25.0,0.0,0.0,0.0
157748,2008,1,13,7,2105.0,2055,2230.0,2235,OH,4989,N589SW,85.0,100.0,42.0,-5.0,10.0,JFK,SYR,209,8.0,35.0,0,N,0,,,,,
157757,2008,1,13,7,1156.0,1150,1427.0,1419,OH,5002,N709CA,91.0,89.0,67.0,8.0,6.0,MEM,CVG,403,3.0,21.0,0,N,0,,,,,
157759,2008,1,13,7,1520.0,1510,1722.0,1704,OH,5004,N625CA,122.0,114.0,96.0,18.0,10.0,CVG,MHT,741,4.0,22.0,0,N,0,0.0,10.0,8.0,0.0,0.0
157763,2008,1,13,7,1720.0,1701,1910.0,1910,OH,5008,N916CA,110.0,129.0,94.0,0.0,19.0,CMH,BOS,640,7.0,9.0,0,N,0,,,,,
157765,2008,1,13,7,1745.0,1735,2049.0,2039,OH,5010,N625CA,184.0,184.0,158.0,10.0,10.0,MHT,ATL,952,9.0,17.0,0,N,0,,,,,
157769,2008,1,13,7,2020.0,2000,2153.0,2040,OH,5015,N963CA,93.0,40.0,19.0,73.0,20.0,CVG,LEX,70,3.0,71.0,0,N,0,20.0,0.0,53.0,0.0,0.0
157773,2008,1,13,7,1652.0,1643,1805.0,1801,OH,5017,N378CA,73.0,78.0,52.0,4.0,9.0,ATL,SDF,321,5.0,16.0,0,N,0,,,,,
157775,2008,1,13,7,1800.0,1745,2038.0,2014,OH,5022,N595SW,98.0,89.0,76.0,24.0,15.0,MEM,CVG,403,4.0,18.0,0,N,0,0.0,15.0,9.0,0.0,0.0
157776,2008,1,13,7,1345.0,1335,1435.0,1439,OH,5024,N514CA,110.0,124.0,92.0,-4.0,10.0,CVG,OMA,614,5.0,13.0,0,N,0,,,,,
157779,2008,1,13,7,1600.0,1528,1936.0,1900,OH,5026,N812CA,156.0,152.0,132.0,36.0,32.0,AUS,CVG,958,2.0,22.0,0,N,0,32.0,0.0,4.0,0.0,0.0
157782,2008,1,13,7,1025.0,700,1119.0,744,OH,5030,N804CA,54.0,44.0,30.0,215.0,205.0,LEX,CVG,70,2.0,22.0,0,N,0,205.0,0.0,10.0,0.0,0.0
157785,2008,1,13,7,1800.0,1744,2032.0,2025,OH,5035,N690CA,152.0,161.0,126.0,7.0,16.0,BOS,CVG,752,9.0,17.0,0,N,0,,,,,
157788,2008,1,13,7,1710.0,1700,1928.0,1911,OH,5040,N695CA,138.0,131.0,90.0,17.0,10.0,CVG,BOS,752,13.0,35.0,0,N,0,10.0,0.0,7.0,0.0,0.0
157794,2008,1,13,7,2014.0,2005,2233.0,2242,OH,5046,N587SW,139.0,157.0,83.0,-9.0,9.0,JFK,DTW,508,5.0,51.0,0,N,0,,,,,
157798,2008,1,13,7,1945.0,1925,2140.0,2049,OH,5054,N655CA,115.0,84.0,60.0,51.0,20.0,CVG,RIC,413,10.0,45.0,0,N,0,20.0,0.0,31.0,0.0,0.0
157817,2008,1,13,7,1655.0,1640,1742.0,1731,OH,5073,N814CA,47.0,51.0,33.0,11.0,15.0,CVG,SDF,83,7.0,7.0,0,N,0,,,,,
157820,2008,1,13,7,1913.0,1900,2215.0,2134,OH,5077,N658CA,182.0,154.0,125.0,41.0,13.0,PHL,ATL,665,5.0,52.0,0,N,0,0.0,13.0,28.0,0.0,0.0
157823,2008,1,13,7,1003.0,945,1143.0,1135,OH,5083,N739CA,160.0,170.0,128.0,8.0,18.0,JFK,ORD,740,10.0,22.0,0,N,0,,,,,
157829,2008,1,13,7,920.0,910,1050.0,1043,OH,5091,N679CA,150.0,153.0,122.0,7.0,10.0,CVG,DFW,812,10.0,18.0,0,N,0,,,,,
157840,2008,1,13,7,1513.0,1350,1719.0,1608,OH,5105,N379CA,66.0,78.0,45.0,71.0,83.0,ORD,CVG,264,6.0,15.0,0,N,0,0.0,71.0,0.0,0.0,0.0
157841,2008,1,13,7,1810.0,1650,1955.0,1808,OH,5105,N371CA,105.0,78.0,62.0,107.0,80.0,CVG,RDU,390,14.0,29.0,0,N,0,0.0,0.0,27.0,0.0,80.0
157847,2008,1,13,7,1955.0,1945,2215.0,2136,OH,5112,N641CA,140.0,111.0,81.0,39.0,10.0,CVG,PHL,507,7.0,52.0,0,N,0,10.0,0.0,29.0,0.0,0.0
157853,2008,1,13,7,930.0,905,1204.0,1130,OH,5121,N690CA,154.0,145.0,135.0,34.0,25.0,CVG,PBI,892,6.0,13.0,0,N,0,25.0,0.0,9.0,0.0,0.0
157854,2008,1,13,7,1335.0,1320,1533.0,1519,OH,5122,N926CA,118.0,119.0,88.0,14.0,15.0,CVG,LGA,585,11.0,19.0,0,N,0,,,,,
157855,2008,1,13,7,843.0,830,1146.0,1136,OH,5124,N693CA,123.0,126.0,97.0,10.0,13.0,AUS,ATL,813,12.0,14.0,0,N,0,,,,,
157859,2008,1,13,7,1745.0,1731,2010.0,2016,OH,5129,N739CA,145.0,165.0,136.0,-6.0,14.0,PWM,CVG,810,2.0,7.0,0,N,0,,,,,
157862,2008,1,13,7,1335.0,1325,1611.0,1559,OH,5130,N641CA,156.0,154.0,134.0,12.0,10.0,CVG,RSW,879,4.0,18.0,0,N,0,,,,,
157863,2008,1,13,7,1545.0,1525,1656.0,1634,OH,5132,N679CA,71.0,69.0,43.0,22.0,20.0,CVG,PIT,256,16.0,12.0,0,N,0,20.0,0.0,2.0,0.0,0.0
157864,2008,1,13,7,1720.0,1710,1830.0,1821,OH,5133,N679CA,70.0,71.0,50.0,9.0,10.0,PIT,CVG,256,4.0,16.0,0,N,0,,,,,
157873,2008,1,13,7,2005.0,1955,2340.0,2233,OH,5143,N391CA,215.0,158.0,133.0,67.0,10.0,CVG,MIA,948,4.0,78.0,0,N,0,10.0,0.0,57.0,0.0,0.0
157884,2008,1,13,7,2110.0,2100,2329.0,2157,OH,5157,N941CA,199.0,117.0,96.0,92.0,10.0,CVG,OMA,614,9.0,94.0,0,N,0,0.0,10.0,82.0,0.0,0.0
157889,2008,1,13,7,1555.0,1536,1723.0,1722,OH,5162,N815CA,88.0,106.0,59.0,1.0,19.0,RDU,LGA,431,15.0,14.0,0,N,0,,,,,
157890,2008,1,13,7,1752.0,1735,2022.0,2003,OH,5163,N455CA,150.0,148.0,135.0,19.0,17.0,PVD,CVG,722,4.0,11.0,0,N,0,17.0,0.0,2.0,0.0,0.0
157895,2008,1,13,7,1542.0,1525,1907.0,1828,OH,5169,N962CA,145.0,123.0,112.0,39.0,17.0,OKC,CVG,756,2.0,31.0,0,N,0,17.0,0.0,22.0,0.0,0.0
157896,2008,1,13,7,2006.0,1935,2300.0,2136,OH,5169,N819CA,174.0,121.0,99.0,84.0,31.0,CVG,MHT,741,8.0,67.0,0,N,0,31.0,0.0,53.0,0.0,0.0
157903,2008,1,13,7,1550.0,1525,1938.0,1904,OH,5178,N920CA,168.0,159.0,138.0,34.0,25.0,SAT,CVG,1024,3.0,27.0,0,N,0,0.0,25.0,9.0,0.0,0.0
157905,2008,1,13,7,1940.0,1930,2115.0,2056,OH,5180,N709CA,95.0,86.0,59.0,19.0,10.0,CVG,RDU,390,5.0,31.0,0,N,0,10.0,0.0,9.0,0.0,0.0
157907,2008,1,13,7,1410.0,1352,1540.0,1535,OH,5185,N931CA,90.0,103.0,68.0,5.0,18.0,RDU,JFK,426,10.0,12.0,0,N,0,,,,,
157912,2008,1,13,7,2158.0,2100,13.0,2224,OH,5198,N739CA,135.0,84.0,70.0,109.0,58.0,CVG,DCA,411,3.0,62.0,0,N,0,58.0,0.0,51.0,0.0,0.0
157917,2008,1,13,7,2040.0,2010,2142.0,2038,OH,5204,N973CA,122.0,88.0,62.0,64.0,30.0,CVG,BHM,396,7.0,53.0,0,N,0,0.0,30.0,34.0,0.0,0.0
157920,2008,1,13,7,1640.0,1629,1805.0,1800,OH,5211,N786CA,85.0,91.0,46.0,5.0,11.0,JFK,PHL,94,5.0,34.0,0,N,0,,,,,
157923,2008,1,13,7,2230.0,2200,2.0,2338,OH,5213,N783CA,92.0,98.0,71.0,24.0,30.0,DCA,LEX,414,7.0,14.0,0,N,0,0.0,0.0,0.0,0.0,24.0
157926,2008,1,13,7,1955.0,1925,2301.0,2146,OH,5216,N962CA,186.0,141.0,99.0,75.0,30.0,CVG,JFK,589,16.0,71.0,0,N,0,30.0,0.0,45.0,0.0,0.0
157930,2008,1,13,7,1435.0,1310,1454.0,1330,OH,5222,N379CA,79.0,80.0,58.0,84.0,85.0,CVG,ORD,264,5.0,16.0,0,N,0,0.0,0.0,84.0,0.0,0.0
157931,2008,1,13,7,2200.0,2115,2312.0,2137,OH,5224,N964CA,132.0,82.0,59.0,95.0,45.0,CVG,GRB,416,6.0,67.0,0,N,0,45.0,0.0,50.0,0.0,0.0
157934,2008,1,13,7,1618.0,1609,1904.0,1900,OH,5228,N972CA,166.0,171.0,136.0,4.0,9.0,MIA,CVG,948,3.0,27.0,0,N,0,,,,,
157936,2008,1,13,7,1950.0,1750,2220.0,1955,OH,5229,N477CA,150.0,125.0,85.0,145.0,120.0,LGA,RDU,431,7.0,58.0,0,N,0,0.0,0.0,25.0,0.0,120.0
157941,2008,1,13,7,1648.0,1640,1832.0,1750,OH,5234,N446CA,104.0,70.0,54.0,42.0,8.0,CVG,CLE,221,9.0,41.0,0,N,0,8.0,0.0,34.0,0.0,0.0
157947,2008,1,13,7,1120.0,1110,1430.0,1418,OH,5240,N679CA,130.0,128.0,108.0,12.0,10.0,DFW,CVG,812,7.0,15.0,0,N,0,,,,,
157957,2008,1,13,7,2020.0,1833,2153.0,2009,OH,5250,N371CA,93.0,96.0,76.0,104.0,107.0,RDU,CVG,390,5.0,12.0,0,N,0,104.0,0.0,0.0,0.0,0.0
157961,2008,1,13,7,1530.0,1505,1727.0,1713,OH,5256,N690CA,117.0,128.0,93.0,14.0,25.0,CVG,BOS,752,10.0,14.0,0,N,0,,,,,
157963,2008,1,13,7,2124.0,2115,2223.0,2140,OH,5258,N427CA,119.0,85.0,59.0,43.0,9.0,CVG,MKE,318,7.0,53.0,0,N,0,0.0,9.0,34.0,0.0,0.0
157966,2008,1,13,7,1600.0,1532,1944.0,1919,OH,5262,N587SW,164.0,167.0,133.0,25.0,28.0,BNA,JFK,766,11.0,20.0,0,N,0,0.0,25.0,0.0,0.0,0.0
157967,2008,1,13,7,1705.0,1545,1901.0,1721,OH,5263,N966CA,116.0,96.0,54.0,100.0,80.0,LGA,RIC,292,6.0,56.0,0,N,0,80.0,0.0,20.0,0.0,0.0
157969,2008,1,13,7,1940.0,1805,2155.0,1930,OH,5266,N966CA,135.0,85.0,47.0,145.0,95.0,RIC,LGA,292,14.0,74.0,0,N,0,95.0,0.0,50.0,0.0,0.0
157971,2008,1,13,7,1515.0,1505,1526.0,1512,OH,5267,N587SW,71.0,67.0,48.0,14.0,10.0,CVG,BNA,230,7.0,16.0,0,N,0,,,,,
157973,2008,1,13,7,1625.0,1612,1825.0,1759,OH,5269,N940CA,120.0,107.0,93.0,26.0,13.0,CMH,LGA,478,11.0,16.0,0,N,0,13.0,0.0,13.0,0.0,0.0
157978,2008,1,13,7,1620.0,1515,1800.0,1646,OH,5278,N720SW,100.0,91.0,67.0,74.0,65.0,CVG,BWI,430,13.0,20.0,0,N,0,0.0,0.0,9.0,0.0,65.0
157979,2008,1,13,7,1935.0,1921,2125.0,2146,OH,5279,N591SW,110.0,145.0,63.0,-21.0,14.0,JFK,PIT,340,7.0,40.0,0,N,0,,,,,
157980,2008,1,13,7,1830.0,1815,1958.0,1928,OH,5281,N973CA,88.0,73.0,58.0,30.0,15.0,DTW,CVG,229,3.0,27.0,0,N,0,0.0,15.0,15.0,0.0,0.0
157984,2008,1,13,7,622.0,615,739.0,746,OH,5286,N455CA,77.0,91.0,64.0,-7.0,7.0,GSO,CVG,330,2.0,11.0,0,N,0,,,,,
157998,2008,1,13,7,1830.0,1755,2127.0,2041,OH,5315,N374CA,117.0,106.0,95.0,46.0,35.0,MSP,CVG,596,5.0,17.0,0,N,0,0.0,35.0,11.0,0.0,0.0
157999,2008,1,13,7,2050.0,2030,2200.0,2145,OH,5316,N378CA,70.0,75.0,47.0,15.0,20.0,ATL,GSO,306,5.0,18.0,0,N,0,0.0,15.0,0.0,0.0,0.0
158002,2008,1,13,7,2205.0,2105,2311.0,2153,OH,5321,N679CA,126.0,108.0,84.0,78.0,60.0,CVG,MCI,539,5.0,37.0,0,N,0,60.0,0.0,18.0,0.0,0.0
158008,2008,1,13,7,2240.0,2105,18.0,2234,OH,5329,N691CA,158.0,149.0,123.0,104.0,95.0,CVG,DFW,812,4.0,31.0,0,N,0,95.0,0.0,9.0,0.0,0.0
158012,2008,1,13,7,1800.0,1753,2028.0,2040,OH,5334,N721CA,148.0,167.0,128.0,-12.0,7.0,SYR,ATL,793,9.0,11.0,0,N,0,,,,,
158016,2008,1,13,7,1811.0,1800,1918.0,1842,OH,5340,N811CA,67.0,42.0,34.0,36.0,11.0,DAY,CVG,64,3.0,30.0,0,N,0,0.0,11.0,25.0,0.0,0.0
158021,2008,1,13,7,2113.0,2055,4.0,2303,OH,5346,N518CA,171.0,128.0,99.0,61.0,18.0,CVG,BOS,752,4.0,68.0,0,N,0,18.0,0.0,43.0,0.0,0.0
158024,2008,1,13,7,2015.0,1915,2145.0,2103,OH,5350,N821CA,90.0,108.0,62.0,42.0,60.0,RDU,LGA,431,11.0,17.0,0,N,0,0.0,0.0,42.0,0.0,0.0
158033,2008,1,13,7,1322.0,1315,1502.0,1502,OH,5363,N420CA,160.0,167.0,133.0,0.0,7.0,CVG,IAH,871,6.0,21.0,0,N,0,,,,,
158034,2008,1,13,7,800.0,655,1139.0,1028,OH,5364,N917CA,159.0,153.0,119.0,71.0,65.0,BNA,JFK,766,22.0,18.0,0,N,0,65.0,0.0,6.0,0.0,0.0
158037,2008,1,13,7,1510.0,1500,1720.0,1715,OH,5368,N932CA,130.0,135.0,111.0,5.0,10.0,CVG,BGR,906,5.0,14.0,0,N,0,,,,,
158039,2008,1,13,7,2200.0,2055,50.0,2259,OH,5371,N420CA,170.0,124.0,97.0,111.0,65.0,CVG,LGA,585,10.0,63.0,0,N,0,65.0,0.0,46.0,0.0,0.0
158040,2008,1,13,7,1713.0,1629,1900.0,1845,OH,5374,N477CA,107.0,136.0,85.0,15.0,44.0,GSP,LGA,610,12.0,10.0,0,N,0,0.0,15.0,0.0,0.0,0.0
158045,2008,1,13,7,1800.0,1735,2049.0,2021,OH,5383,N932CA,169.0,166.0,153.0,28.0,25.0,BGR,CVG,906,4.0,12.0,0,N,0,0.0,0.0,3.0,0.0,25.0
158048,2008,1,13,7,1220.0,1150,1442.0,1423,OH,5388,N690CA,142.0,153.0,122.0,19.0,30.0,PBI,CVG,892,1.0,19.0,0,N,0,19.0,0.0,0.0,0.0,0.0
158049,2008,1,13,7,1135.0,1110,1515.0,1430,OH,5390,N446CA,160.0,140.0,129.0,45.0,25.0,IAH,CVG,871,7.0,24.0,0,N,0,25.0,0.0,20.0,0.0,0.0
158065,2008,1,13,7,1900.0,1844,2143.0,2110,OH,5417,N940CA,163.0,146.0,104.0,33.0,16.0,LGA,GSP,610,5.0,54.0,0,N,0,0.0,16.0,17.0,0.0,0.0
158066,2008,1,13,7,1525.0,1359,1737.0,1616,OH,5418,N912CA,72.0,77.0,53.0,81.0,86.0,STL,CVG,307,8.0,11.0,0,N,0,81.0,0.0,0.0,0.0,0.0
158068,2008,1,13,7,1400.0,1335,1445.0,1429,OH,5419,N967CA,105.0,114.0,87.0,16.0,25.0,CVG,MCI,539,5.0,13.0,0,N,0,16.0,0.0,0.0,0.0,0.0
158071,2008,1,13,7,1958.0,1930,2234.0,2143,OH,5423,N811CA,156.0,133.0,96.0,51.0,28.0,CVG,PWM,810,5.0,55.0,0,N,0,0.0,28.0,23.0,0.0,0.0
158073,2008,1,13,7,1240.0,1205,1445.0,1426,OH,5426,N625CA,125.0,141.0,114.0,19.0,35.0,SRQ,CVG,812,2.0,9.0,0,N,0,0.0,0.0,19.0,0.0,0.0
158075,2008,1,13,7,750.0,645,919.0,800,OH,5427,N709CA,89.0,75.0,52.0,79.0,65.0,GRR,CVG,268,1.0,36.0,0,N,0,65.0,0.0,14.0,0.0,0.0
158076,2008,1,13,7,1726.0,1720,1919.0,1851,OH,5428,N443CA,113.0,91.0,64.0,28.0,6.0,GSO,CVG,330,3.0,46.0,0,N,0,0.0,6.0,22.0,0.0,0.0
158081,2008,1,13,7,1835.0,1710,2018.0,1857,OH,5433,N720SW,103.0,107.0,79.0,81.0,85.0,BWI,CVG,430,3.0,21.0,0,N,0,0.0,0.0,0.0,0.0,81.0
158082,2008,1,13,7,1645.0,1607,1943.0,1846,OH,5434,N435CA,178.0,159.0,130.0,57.0,38.0,PBI,CVG,892,2.0,46.0,0,N,0,0.0,38.0,19.0,0.0,0.0
158090,2008,1,13,7,1935.0,1925,2040.0,2040,OH,5448,N379CA,65.0,75.0,51.0,0.0,10.0,CVG,GSO,330,4.0,10.0,0,N,0,,,,,
158091,2008,1,13,7,2057.0,2050,2234.0,2152,OH,5450,N784CA,97.0,62.0,39.0,42.0,7.0,CVG,GRR,268,4.0,54.0,0,N,0,7.0,0.0,35.0,0.0,0.0
158092,2008,1,13,7,2015.0,1945,2234.0,2121,OH,5452,N435CA,139.0,96.0,64.0,73.0,30.0,CVG,ABE,503,6.0,69.0,0,N,0,0.0,30.0,43.0,0.0,0.0
158095,2008,1,13,7,1848.0,1735,2121.0,2012,OH,5456,N691CA,93.0,97.0,72.0,69.0,73.0,MCI,CVG,539,5.0,16.0,0,N,0,69.0,0.0,0.0,0.0,0.0
158103,2008,1,13,7,1515.0,1500,1641.0,1630,OH,5468,N716CA,86.0,90.0,69.0,11.0,15.0,CVG,ROC,461,4.0,13.0,0,N,0,,,,,
158104,2008,1,13,7,1700.0,1620,1855.0,1839,OH,5469,N678CA,175.0,199.0,117.0,16.0,40.0,JFK,ORD,740,10.0,48.0,0,N,0,16.0,0.0,0.0,0.0,0.0
158107,2008,1,13,7,2119.0,2055,2330.0,2239,OH,5473,N690CA,131.0,104.0,74.0,51.0,24.0,CVG,JAX,614,10.0,47.0,0,N,0,24.0,0.0,27.0,0.0,0.0
158118,2008,1,13,7,1832.0,1818,2022.0,2030,OH,5484,N588SW,110.0,132.0,91.0,-8.0,14.0,TYS,LGA,647,9.0,10.0,0,N,0,,,,,
158121,2008,1,13,7,1645.0,1630,1900.0,1850,OH,5487,N526CA,135.0,140.0,81.0,10.0,15.0,JFK,CMH,483,6.0,48.0,0,N,0,,,,,
158126,2008,1,13,7,1538.0,1507,1737.0,1725,OH,5498,N721CA,119.0,138.0,100.0,12.0,31.0,ATL,SYR,793,3.0,16.0,0,N,0,,,,,
158131,2008,1,13,7,1458.0,1435,1618.0,1606,OH,5510,N689CA,80.0,91.0,34.0,12.0,23.0,JFK,BOS,187,11.0,35.0,0,N,0,,,,,
158133,2008,1,13,7,1702.0,1637,1834.0,1815,OH,5513,N689CA,92.0,98.0,59.0,19.0,25.0,BOS,JFK,187,18.0,15.0,0,N,0,19.0,0.0,0.0,0.0,0.0
158135,2008,1,13,7,1710.0,1658,,1844,OH,5516,N442CA,,106.0,,,12.0,RIC,CVG,413,,10.0,0,N,1,,,,,
158136,2008,1,13,7,2025.0,1945,2150.0,2108,OH,5516,N442CA,85.0,83.0,68.0,42.0,40.0,GSO,CVG,330,5.0,12.0,0,N,0,40.0,0.0,2.0,0.0,0.0
158142,2008,1,13,7,1100.0,1050,1247.0,1242,OH,5534,N374CA,107.0,112.0,88.0,5.0,10.0,CVG,LGA,585,6.0,13.0,0,N,0,,,,,
158143,2008,1,13,7,1445.0,1305,1500.0,1336,OH,5535,N912CA,75.0,91.0,61.0,84.0,100.0,CVG,STL,307,5.0,9.0,0,N,0,84.0,0.0,0.0,0.0,0.0
158148,2008,1,13,7,2047.0,2037,2306.0,2322,OH,5539,N369CA,139.0,165.0,101.0,-16.0,10.0,JFK,CVG,589,3.0,35.0,0,N,0,,,,,
158152,2008,1,13,7,1650.0,1640,1808.0,1735,OH,5543,N374CA,138.0,115.0,89.0,33.0,10.0,CVG,MSP,596,9.0,40.0,0,N,0,0.0,10.0,23.0,0.0,0.0
158154,2008,1,13,7,1745.0,1630,1824.0,1715,OH,5545,N691CA,99.0,105.0,76.0,69.0,75.0,CVG,MCI,539,5.0,18.0,0,N,0,69.0,0.0,0.0,0.0,0.0
158163,2008,1,13,7,1805.0,1745,2050.0,1958,OH,5558,N447CA,165.0,133.0,133.0,52.0,20.0,SAV,LGA,722,16.0,16.0,0,N,0,0.0,20.0,32.0,0.0,0.0
